FlightWeek,OriginAirport,OriginCountry,DestinationAirport,DestinationCountry,MainAirlineCarrier,IsConnectingFlight,UserCountry,TripType,CabinClass,NumberOfNights,BookingHorizon,NumberOfRedirects,Revenue
2024-W39,CGN,DE,BUD,HU,W6,0,DE,round-trip,Economy,10,14,6,77.2
2024-W39,CGN,DE,BUD,HU,LH,1,AT,one-way,Economy,9,15,4,86.24
2024-W39,CGN,DE,BUD,HU,FR,0,ES,round-trip,Economy,15,52,2,63.84
2024-W39,CGN,DE,BUD,HU,EW,0,CH,round-trip,Economy,10,14,1,116.84
2024-W39,CGN,DE,CAG,IT,FR,0,DE,round-trip,Economy,13,21,2,63.48
2024-W39,CGN,DE,CAG,IT,VY,0,DE,round-trip,Economy,21,37,2,84.02
2024-W39,CGN,DE,CAG,IT,U2,0,AT,round-trip,Business,7,13,1,257.53
2024-W39,CGN,DE,CAG,IT,VY,0,IE,round-trip,Economy,10,10,8,87.46
2024-W39,CGN,DE,CAG,IT,EW,0,DE,round-trip,Economy,12,48,3,93.23
2024-W39,CGN,DE,CAG,IT,LH,0,SE,round-trip,Business,11,29,1,400.43
2024-W39,CGN,DE,CAG,IT,FR,1,DE,round-trip,Economy,1,114,3,40.77
2024-W39,CGN,DE,CFU,GR,X3,0,DE,one-way,Economy,9,13,6,90.63
2024-W39,CGN,DE,CFU,GR,W6,0,GB,round-trip,Economy,11,56,2,59.84
2024-W39,CGN,DE,CFU,GR,EW,0,FR,one-way,Economy,8,9,3,129.78
2024-W39,CGN,DE,CFU,GR,AB,0,CH,one-way,Economy,2,40,1,65.66
2024-W39,CGN,DE,CFU,GR,TO,0,NL,round-trip,Economy,4,47,1,79.81
2024-W39,CGN,DE,CTA,IT,EW,0,DE,round-trip,Economy,11,21,6,92.3
2024-W39,CGN,DE,CTA,IT,TO,0,DE,round-trip,Economy,9,19,1,77.8
2024-W39,CGN,DE,CTA,IT,DE,0,DE,one-way,Economy,26,9,0,132.73
2024-W39,CGN,DE,CTA,IT,FR,0,NL,round-trip,Economy,8,28,2,68.71
2024-W39,CGN,DE,CTA,IT,LH,0,CH,round-trip,Economy,11,72,2,121.7
2024-W39,CGN,DE,CTA,IT,FR,0,CH,round-trip,Economy,5,21,5,55.19
2024-W39,CGN,DE,CTA,IT,X3,0,DK,one-way,Economy,13,47,6,83.95
2024-W39,CGN,DE,CTA,IT,LH,0,IT,round-trip,Economy,25,34,2,136.03
2024-W39,CGN,DE,CTA,IT,VY,0,ES,one-way,Economy,9,40,3,88.95
2024-W39,CGN,DE,DBV,HR,U2,0,AT,round-trip,Economy,8,26,0,62.49
2024-W39,CGN,DE,DBV,HR,FR,0,FR,one-way,Economy,8,51,3,58.79
2024-W39,CGN,DE,DBV,HR,TO,0,SE,round-trip,Economy,7,32,4,80.51
2024-W39,CGN,DE,DBV,HR,EW,0,PL,round-trip,Economy,8,38,3,81.45
2024-W39,CGN,DE,DBV,HR,FR,0,AT,round-trip,Economy,13,42,3,81.11
2024-W39,CGN,DE,DLM,TR,LH,0,DE,one-way,Business,11,49,0,512.56
2024-W39,CGN,DE,DLM,TR,LH,0,IE,one-way,Economy,28,14,3,131.04
2024-W39,CGN,DE,DLM,TR,EW,0,SE,round-trip,Economy,14,71,3,141.11
2024-W39,CGN,DE,DLM,TR,EW,1,IT,one-way,Economy,27,11,1,98.07
2024-W39,CGN,DE,DLM,TR,FR,0,GB,round-trip,Economy,12,32,3,76.69
2024-W39,CGN,DE,DLM,TR,U2,0,GB,one-way,Economy,7,26,1,104.97
2024-W39,CGN,DE,DLM,TR,FR,0,DE,round-trip,Economy,7,26,6,79.52
2024-W39,CGN,DE,DUB,IE,LH,0,DE,round-trip,Economy,20,44,3,98.37
2024-W39,CGN,DE,DUB,IE,EW,0,DE,one-way,Economy,12,83,4,107.93
2024-W39,CGN,DE,DUB,IE,LH,0,AT,round-trip,Economy,1,32,1,119.73
2024-W39,CGN,DE,DUB,IE,EW,0,CZ,one-way,Economy,2,43,3,68.81
2024-W39,CGN,DE,DUB,IE,EW,0,CH,round-trip,Business,11,19,0,445.2
2024-W39,CGN,DE,DUS,DE,W6,0,AT,one-way,Economy,14,25,2,60.54
2024-W39,CGN,DE,DUS,DE,AB,0,DE,round-trip,Economy,28,15,4,95.85
2024-W39,CGN,DE,DUS,DE,DE,0,AT,round-trip,Economy,8,30,2,108.26
2024-W39,CGN,DE,DUS,DE,U2,0,CH,round-trip,Economy,13,87,5,59.67
2024-W39,CGN,DE,DUS,DE,FR,0,DK,round-trip,Economy,4,14,2,64.6
2024-W39,CGN,DE,DUS,DE,VY,0,DE,round-trip,Economy,14,28,5,88.29
2024-W39,CGN,DE,DUS,DE,EW,0,DE,round-trip,Economy,10,24,7,98.49
2024-W39,CGN,DE,DUS,DE,FR,0,DE,round-trip,Economy,5,162,1,62.23
2024-W39,CGN,DE,DUS,DE,U2,0,DE,round-trip,Premium Economy,11,18,1,140.35
2024-W39,CGN,DE,DUS,DE,EW,0,DE,one-way,Economy,13,8,7,123.05
2024-W39,CGN,DE,DUS,DE,FR,0,DE,round-trip,Premium Economy,13,39,1,106.81
2024-W39,CGN,DE,EDI,GB,FR,0,CZ,round-trip,Economy,14,65,3,77.1
2024-W39,CGN,DE,EDI,GB,LH,1,AT,round-trip,Economy,8,61,4,76.82
2024-W39,CGN,DE,EDI,GB,FR,0,DE,round-trip,Economy,7,100,3,69.54
2024-W39,CGN,DE,EDI,GB,TO,0,AT,round-trip,Economy,13,8,2,106.25
2024-W39,CGN,DE,FAO,PT,U2,0,CZ,round-trip,Economy,7,27,1,56.77
2024-W39,CGN,DE,FAO,PT,TO,0,AT,round-trip,Economy,11,176,1,88.21
2024-W39,CGN,DE,FAO,PT,EW,0,FR,round-trip,Business,7,73,0,303.91
2024-W39,CGN,DE,FAO,PT,LH,1,IT,round-trip,Economy,21,24,2,65.44
2024-W39,CGN,DE,FAO,PT,EW,1,NL,round-trip,Economy,8,18,5,65.03
2024-W39,CGN,DE,FAO,PT,TO,0,DE,round-trip,Economy,7,15,5,82.18
2024-W39,CGN,DE,FAO,PT,X3,0,DE,round-trip,Premium Economy,7,36,3,114.6
2024-W39,CGN,DE,FAO,PT,EW,0,DE,round-trip,Economy,9,12,4,88.56
2024-W39,CGN,DE,FAO,PT,LH,0,CZ,round-trip,Economy,6,38,2,95.97
2024-W39,CGN,DE,FCO,IT,FR,0,BE,one-way,Economy,28,89,3,95.65
2024-W39,CGN,DE,FCO,IT,VY,1,BE,round-trip,Economy,24,42,2,65.08
2024-W39,CGN,DE,FCO,IT,EW,1,GB,one-way,Economy,1,16,0,70.61
2024-W39,CGN,DE,FUE,ES,EW,0,CH,round-trip,Economy,9,38,2,110.2
2024-W39,CGN,DE,FUE,ES,LH,0,AT,round-trip,Economy,8,56,1,132.32
2024-W39,CGN,DE,HAM,DE,FR,0,AT,one-way,Economy,10,63,3,76.5
2024-W39,CGN,DE,HAM,DE,FR,0,DE,round-trip,Economy,13,89,2,37.74
2024-W39,CGN,DE,HAM,DE,EW,0,DE,one-way,Economy,9,35,3,90.28
2024-W39,CGN,DE,HAM,DE,EW,0,DE,one-way,Premium Economy,7,48,3,126.65
2024-W39,CGN,DE,HAM,DE,AB,0,DE,one-way,Economy,5,59,1,80.38
2024-W39,CGN,DE,HAM,DE,X3,0,CZ,round-trip,Economy,7,23,2,88.72
2024-W39,CGN,DE,HER,GR,U2,0,AT,round-trip,Economy,2,11,2,55.9
2024-W39,CGN,DE,HER,GR,LH,0,DE,round-trip,Economy,7,21,1,95.96
2024-W39,CGN,DE,HER,GR,VY,0,AT,round-trip,Economy,11,10,0,78.72
2024-W39,CGN,DE,IST,TR,U2,0,AT,round-trip,Economy,6,48,2,93.71
2024-W39,CGN,DE,IST,TR,EW,0,DE,round-trip,Economy,4,17,2,160.54
2024-W39,CGN,DE,IST,TR,AB,0,PL,one-way,Economy,1,41,1,102.37
2024-W39,CGN,DE,IST,TR,FR,0,CH,round-trip,Economy,9,43,3,116.98
2024-W39,CGN,DE,IST,TR,FR,0,ES,round-trip,Economy,14,41,4,100.96
2024-W39,CGN,DE,IST,TR,FR,0,DK,round-trip,Economy,9,12,5,93.98
2024-W39,CGN,DE,KRK,PL,FR,0,DE,one-way,Economy,6,96,6,48.69
2024-W39,CGN,DE,KRK,PL,FR,0,FR,round-trip,Economy,8,175,6,64.63
2024-W39,CGN,DE,KRK,PL,VY,1,IT,round-trip,Premium Economy,23,18,3,122.04
2024-W39,CGN,DE,KRK,PL,EW,0,DE,round-trip,Economy,23,30,7,74.62
2024-W39,CGN,DE,KRK,PL,U2,0,GB,round-trip,Economy,7,45,1,60.65
2024-W39,CGN,DE,KRK,PL,EW,0,CH,round-trip,Economy,14,103,3,100.9
2024-W39,CGN,DE,LGW,GB,EW,0,DE,round-trip,Economy,14,11,3,114.48
2024-W39,CGN,DE,LGW,GB,EW,0,GB,round-trip,Economy,2,110,4,90.45
2024-W39,CGN,DE,LGW,GB,EW,0,PL,round-trip,Premium Economy,23,66,1,116.06
2024-W39,CGN,DE,LIS,PT,U2,0,DE,round-trip,Economy,5,14,0,65.56
2024-W39,CGN,DE,LIS,PT,U2,0,PL,one-way,Economy,1,21,4,84.52
2024-W39,CGN,DE,LIS,PT,LH,0,DE,one-way,Premium Economy,15,35,0,147.03
2024-W39,CGN,DE,LIS,PT,U2,0,DE,one-way,Economy,10,28,6,98.35
2024-W39,CGN,DE,LIS,PT,FR,0,DE,round-trip,Economy,5,89,4,65.17
2024-W39,CGN,DE,LIS,PT,LH,1,ES,round-trip,Economy,9,47,1,98.54
2024-W39,CGN,DE,LPA,ES,EW,0,CH,one-way,Economy,7,20,4,104.64
2024-W39,CGN,DE,LPA,ES,EW,0,DE,round-trip,Economy,7,43,4,102.59
2024-W39,CGN,DE,LPA,ES,DE,0,BE,one-way,Economy,10,14,1,113.8
2024-W39,CGN,DE,MUC,DE,VY,0,SE,one-way,Economy,28,13,4,80.78
2024-W39,CGN,DE,MUC,DE,FR,0,NL,round-trip,Economy,10,52,5,68.82
2024-W39,CGN,DE,MUC,DE,DE,0,DE,one-way,Economy,8,44,4,82.11
2024-W39,CGN,DE,MUC,DE,LH,0,DE,round-trip,Premium Economy,13,16,3,173.06
2024-W39,CGN,DE,MUC,DE,EW,0,ES,round-trip,Economy,25,34,3,78.36
2024-W39,CGN,DE,MUC,DE,FR,0,DE,round-trip,Premium Economy,15,18,3,117.4
2024-W39,CGN,DE,MUC,DE,EW,0,GB,one-way,Economy,7,52,3,75.4
2024-W39,CGN,DE,MUC,DE,FR,0,DE,round-trip,Economy,3,43,2,53.61
2024-W39,CGN,DE,NAP,IT,DE,1,DE,one-way,Economy,12,108,4,71.26
2024-W39,CGN,DE,NAP,IT,VY,0,DE,round-trip,Economy,6,13,3,98.45
2024-W39,CGN,DE,NAP,IT,EW,0,DE,round-trip,Economy,12,19,5,91.05
2024-W39,CGN,DE,NAP,IT,LH,0,DE,round-trip,Economy,4,38,6,101.0
2024-W39,CGN,DE,NAP,IT,FR,0,NL,round-trip,Premium Economy,8,11,2,94.79
2024-W39,CGN,DE,NAP,IT,LH,0,DE,one-way,Economy,15,38,4,111.85
2024-W39,CGN,DE,NAP,IT,U2,0,IT,round-trip,Premium Economy,10,31,2,117.55
2024-W39,CGN,DE,NAP,IT,DE,0,DE,round-trip,Economy,15,11,3,91.52
2024-W39,CGN,DE,OLB,IT,W6,0,DE,one-way,Economy,8,91,7,63.36
2024-W39,CGN,DE,OLB,IT,FR,0,DE,round-trip,Economy,14,70,4,63.46
2024-W39,CGN,DE,OLB,IT,X3,0,IE,round-trip,Economy,13,24,0,88.85
2024-W39,CGN,DE,OLB,IT,U2,0,DE,round-trip,Business,17,36,0,199.09
2024-W39,CGN,DE,OLB,IT,EW,0,DE,round-trip,Economy,25,36,6,96.63
2024-W39,CGN,DE,OLB,IT,LH,0,DE,one-way,Economy,13,60,2,83.69
2024-W39,CGN,DE,PMI,ES,FR,0,GB,round-trip,Economy,3,24,0,68.96
2024-W39,CGN,DE,PMI,ES,FR,0,AT,round-trip,Economy,10,49,6,45.76
2024-W39,CGN,DE,PMI,ES,VY,0,GB,one-way,Economy,8,52,2,59.11
2024-W39,CGN,DE,PMI,ES,U2,0,AT,round-trip,Economy,7,26,3,58.5
2024-W39,CGN,DE,PMI,ES,AB,0,DE,round-trip,Economy,2,10,4,88.98
2024-W39,CGN,DE,PMI,ES,FR,0,PL,one-way,Economy,1,29,2,40.5
2024-W39,CGN,DE,PMI,ES,FR,0,BE,round-trip,Economy,8,17,2,71.65
2024-W39,CGN,DE,PRG,CZ,FR,0,DE,round-trip,Economy,4,20,2,72.21
2024-W39,CGN,DE,PRG,CZ,VY,1,PL,one-way,Economy,10,11,0,76.11
2024-W39,CGN,DE,PRG,CZ,EW,0,AT,round-trip,Economy,22,45,3,89.8
2024-W39,CGN,DE,PRG,CZ,X3,0,DE,one-way,Economy,4,14,0,99.23
2024-W39,CGN,DE,PRG,CZ,FR,0,BE,round-trip,Economy,1,66,2,67.46
2024-W39,CGN,DE,PRG,CZ,LH,0,DE,one-way,Economy,23,27,2,108.6
2024-W39,CGN,DE,PRG,CZ,EW,0,NL,round-trip,Premium Economy,5,67,0,100.69
2024-W39,CGN,DE,PRG,CZ,LH,0,DE,round-trip,Economy,10,17,1,123.41
2024-W39,CGN,DE,PRG,CZ,LH,0,HU,round-trip,Economy,26,59,3,132.56
2024-W39,CGN,DE,RHO,GR,TO,0,GB,round-trip,Economy,17,44,0,70.47
2024-W39,CGN,DE,RHO,GR,VY,0,DE,one-way,Premium Economy,12,28,5,119.39
2024-W39,CGN,DE,RHO,GR,FR,0,AT,round-trip,Economy,23,23,2,70.67
2024-W39,CGN,DE,RHO,GR,FR,1,ES,one-way,Economy,14,34,3,50.24
2024-W39,CGN,DE,RHO,GR,LH,0,DE,round-trip,Business,5,19,0,474.43
2024-W39,CGN,DE,SKG,GR,FR,0,DE,round-trip,Economy,13,36,3,68.02
2024-W39,CGN,DE,SKG,GR,TO,0,PL,round-trip,Economy,6,38,2,90.54
2024-W39,CGN,DE,SKG,GR,X3,0,DE,round-trip,Premium Economy,15,18,1,223.95
2024-W39,CGN,DE,SKG,GR,AB,0,DE,round-trip,Economy,10,28,1,72.26
2024-W39,CGN,DE,SKG,GR,LH,1,IE,one-way,Economy,8,98,3,73.08
2024-W39,CGN,DE,SKG,GR,EW,0,GB,round-trip,Economy,9,21,0,83.65
2024-W39,CGN,DE,SKP,MK,W6,0,DE,round-trip,Economy,16,37,4,94.71
2024-W39,CGN,DE,SKP,MK,EW,1,FR,round-trip,Economy,5,79,3,106.53
2024-W39,CGN,DE,SKP,MK,EW,0,DE,round-trip,Economy,7,23,3,160.41
2024-W39,CGN,DE,SKP,MK,X3,0,DE,round-trip,Economy,7,21,6,108.16
2024-W39,CGN,DE,SKP,MK,FR,0,DE,round-trip,Economy,9,67,2,103.8
2024-W39,CGN,DE,SKP,MK,AB,0,DE,round-trip,Economy,3,22,1,103.83
2024-W39,CGN,DE,SKP,MK,LH,0,DE,round-trip,Economy,10,16,1,208.72
2024-W39,CGN,DE,SKP,MK,FR,0,CH,round-trip,Premium Economy,1,71,2,169.72
2024-W39,CGN,DE,SKP,MK,EW,1,NL,round-trip,Business,4,38,1,306.1
2024-W39,CGN,DE,SKP,MK,FR,0,DE,round-trip,Economy,15,42,2,100.06
2024-W39,CGN,DE,SKP,MK,LH,0,AT,one-way,Business,4,23,0,410.64
2024-W39,CGN,DE,SPU,HR,LH,0,DE,round-trip,Economy,28,49,3,112.01
2024-W39,CGN,DE,SPU,HR,U2,0,SE,round-trip,Premium Economy,4,22,7,106.1
2024-W39,CGN,DE,SPU,HR,W6,0,IT,round-trip,Economy,14,82,1,62.36
2024-W39,CGN,DE,SPU,HR,DE,0,SE,one-way,Economy,11,40,2,136.99
2024-W39,CGN,DE,SPU,HR,LH,0,AT,one-way,Economy,4,39,3,102.18
2024-W39,CGN,DE,SPU,HR,EW,0,IT,round-trip,Economy,8,78,3,93.26
2024-W39,CGN,DE,STR,DE,LH,0,DE,round-trip,Economy,5,102,1,105.79
2024-W39,CGN,DE,STR,DE,LH,0,FR,one-way,Economy,14,31,4,100.68
2024-W39,CGN,DE,STR,DE,LH,1,IT,round-trip,Premium Economy,4,31,2,129.37
2024-W39,CGN,DE,TFS,ES,U2,0,DE,round-trip,Economy,15,53,2,84.29
2024-W39,CGN,DE,TFS,ES,LH,0,AT,round-trip,Premium Economy,3,35,0,247.15
2024-W39,CGN,DE,TFS,ES,U2,0,GB,one-way,Economy,14,30,4,108.68
2024-W39,CGN,DE,TFS,ES,EW,0,BE,round-trip,Business,25,41,1,523.19
2024-W39,CGN,DE,TFS,ES,U2,0,DE,round-trip,Premium Economy,5,23,0,190.92
2024-W39,CGN,DE,TIA,AL,EW,0,DE,round-trip,Economy,7,32,2,109.6
2024-W39,CGN,DE,TIA,AL,EW,1,CH,round-trip,Economy,6,34,4,104.79
2024-W39,CGN,DE,TIA,AL,LH,0,DE,round-trip,Economy,14,15,2,218.53
2024-W39,CGN,DE,TIA,AL,AB,0,IT,round-trip,Economy,10,16,5,80.71
2024-W39,CGN,DE,TIA,AL,U2,0,IT,round-trip,Economy,14,40,1,86.51
2024-W39,CGN,DE,TIA,AL,VY,0,PL,one-way,Premium Economy,14,47,1,167.25
2024-W39,CGN,DE,TIA,AL,LH,0,AT,round-trip,Economy,7,48,1,155.67
2024-W39,CGN,DE,TIA,AL,W6,0,GB,round-trip,Economy,12,57,1,85.64
2024-W39,CGN,DE,TIA,AL,W6,0,DE,round-trip,Economy,10,57,1,79.82
2024-W39,CGN,DE,TIA,AL,EW,0,DE,round-trip,Economy,1,180,6,121.75
2024-W39,CGN,DE,TIA,AL,U2,0,DE,round-trip,Economy,7,61,0,107.4
2024-W39,CGN,DE,TIA,AL,FR,0,DE,round-trip,Business,27,17,2,304.22
2024-W39,CGN,DE,TIA,AL,AB,1,CZ,round-trip,Premium Economy,20,13,3,163.31
2024-W39,CGN,DE,WAW,PL,EW,0,GB,round-trip,Economy,20,21,1,83.31
2024-W39,CGN,DE,WAW,PL,FR,0,DE,round-trip,Economy,5,54,3,84.59
2024-W39,CGN,DE,WAW,PL,W6,0,FR,one-way,Economy,9,75,4,62.16
2024-W39,CGN,DE,WAW,PL,EW,0,DE,one-way,Economy,23,55,2,85.15
2024-W39,CGN,DE,WAW,PL,EW,0,GB,one-way,Economy,11,54,1,83.1
2024-W39,CGN,DE,WAW,PL,EW,0,DE,round-trip,Economy,14,12,4,112.37
2024-W39,CGN,DE,WAW,PL,VY,0,DE,round-trip,Economy,7,40,1,98.86
2024-W39,CPH,DK,AYT,TR,EW,0,DE,round-trip,Economy,3,24,7,93.92
2024-W39,CPH,DK,BER,DE,VY,1,SE,round-trip,Economy,12,40,0,61.82
2024-W39,CPH,DK,WAW,PL,FR,0,DE,round-trip,Premium Economy,4,52,2,102.24
2024-W39,DUS,DE,ACE,ES,LH,1,ES,round-trip,Economy,23,29,4,121.24
2024-W39,DUS,DE,ACE,ES,EW,0,DK,round-trip,Premium Economy,6,28,2,154.45
2024-W39,DUS,DE,ACE,ES,EW,0,DE,round-trip,Economy,3,16,4,145.01
2024-W39,DUS,DE,ACE,ES,LH,0,DE,round-trip,Economy,1,10,1,194.08
2024-W39,DUS,DE,ACE,ES,VY,0,DE,round-trip,Economy,21,180,0,102.79
2024-W39,DUS,DE,ACE,ES,EW,0,NO,round-trip,Economy,13,16,2,161.93
2024-W39,DUS,DE,ACE,ES,EW,0,CH,round-trip,Economy,14,26,0,149.46
2024-W39,DUS,DE,ACE,ES,EW,0,DE,round-trip,Economy,14,116,8,114.47
2024-W39,DUS,DE,ACE,ES,U2,0,DE,one-way,Economy,26,64,3,77.83
2024-W39,DUS,DE,ACE,ES,U2,0,AT,one-way,Economy,6,34,2,94.38
2024-W39,DUS,DE,ACE,ES,LH,0,AT,round-trip,Economy,23,14,2,133.13
2024-W39,DUS,DE,ACE,ES,FR,0,NO,one-way,Economy,5,17,2,161.88
2024-W39,DUS,DE,AGP,ES,LH,0,DE,round-trip,Premium Economy,7,49,1,187.15
2024-W39,DUS,DE,AGP,ES,LH,0,IT,one-way,Premium Economy,3,32,2,157.01
2024-W39,DUS,DE,AGP,ES,LH,0,AT,one-way,Premium Economy,7,13,0,200.47
2024-W39,DUS,DE,AGP,ES,X3,1,DE,one-way,Economy,14,44,0,81.77
2024-W39,DUS,DE,AGP,ES,TO,1,PL,round-trip,Economy,5,18,6,64.87
2024-W39,DUS,DE,ALC,ES,EW,1,DE,round-trip,Economy,11,90,1,68.18
2024-W39,DUS,DE,ALC,ES,EW,0,DE,round-trip,Economy,13,26,1,94.14
2024-W39,DUS,DE,ALC,ES,EW,0,DE,round-trip,Economy,23,97,4,78.76
2024-W39,DUS,DE,ALC,ES,VY,1,CH,one-way,Economy,14,26,1,58.69
2024-W39,DUS,DE,ALC,ES,U2,1,DE,one-way,Economy,6,16,1,54.29
2024-W39,DUS,DE,ATH,GR,TO,0,PL,round-trip,Economy,7,19,2,96.66
2024-W39,DUS,DE,ATH,GR,U2,0,CZ,one-way,Business,14,41,1,216.06
2024-W39,DUS,DE,ATH,GR,EW,0,DK,one-way,Economy,9,73,3,90.56
2024-W39,DUS,DE,ATH,GR,LH,0,FR,one-way,Premium Economy,1,29,0,215.29
2024-W39,DUS,DE,ATH,GR,X3,0,ES,round-trip,Economy,14,39,2,68.87
2024-W39,DUS,DE,ATH,GR,TO,0,DE,one-way,Economy,14,101,3,70.11
2024-W39,DUS,DE,ATH,GR,EW,0,GB,round-trip,Premium Economy,5,19,4,131.08
2024-W39,DUS,DE,AYT,TR,DE,0,NL,one-way,Economy,7,21,2,115.88
2024-W39,DUS,DE,AYT,TR,FR,0,AT,round-trip,Business,8,142,1,240.03
2024-W39,DUS,DE,AYT,TR,DE,1,AT,round-trip,Economy,10,28,1,95.49
2024-W39,DUS,DE,AYT,TR,LH,0,DE,round-trip,Economy,6,61,1,145.85
2024-W39,DUS,DE,BCN,ES,VY,0,FR,one-way,Economy,14,30,1,90.84
2024-W39,DUS,DE,BCN,ES,EW,0,AT,one-way,Business,4,19,1,245.77
2024-W39,DUS,DE,BER,DE,AB,0,DE,round-trip,Premium Economy,14,36,1,123.11
2024-W39,DUS,DE,BER,DE,AB,0,FR,round-trip,Economy,5,31,0,70.63
2024-W39,DUS,DE,BER,DE,LH,1,ES,one-way,Economy,4,25,0,110.3
2024-W39,DUS,DE,BUD,HU,FR,0,DE,round-trip,Premium Economy,17,42,1,116.91
2024-W39,DUS,DE,BUD,HU,X3,0,DE,round-trip,Economy,7,174,5,101.23
2024-W39,DUS,DE,CAG,IT,EW,0,GB,one-way,Economy,14,39,4,74.15
2024-W39,DUS,DE,CAG,IT,AB,0,GB,round-trip,Economy,5,14,1,101.36
2024-W39,DUS,DE,CAG,IT,DE,0,DE,round-trip,Economy,11,18,3,100.61
2024-W39,DUS,DE,CAG,IT,LH,1,DE,one-way,Economy,7,43,3,74.61
2024-W39,DUS,DE,CAG,IT,LH,0,CH,round-trip,Economy,13,153,1,110.45
2024-W39,DUS,DE,CAG,IT,EW,0,DE,round-trip,Economy,9,3,2,125.67
2024-W39,DUS,DE,CAG,IT,EW,1,DE,round-trip,Economy,9,28,2,70.24
2024-W39,DUS,DE,CAG,IT,W6,0,AT,round-trip,Business,13,50,4,163.15
2024-W39,DUS,DE,CAG,IT,U2,0,ES,one-way,Economy,7,15,0,120.42
2024-W39,DUS,DE,CFU,GR,DE,0,DE,round-trip,Economy,7,113,5,94.94
2024-W39,DUS,DE,CFU,GR,X3,0,DE,round-trip,Economy,9,180,6,102.6
2024-W39,DUS,DE,CFU,GR,TO,1,DE,round-trip,Premium Economy,23,10,2,149.95
2024-W39,DUS,DE,CGN,DE,EW,0,SE,one-way,Economy,7,42,1,93.27
2024-W39,DUS,DE,CGN,DE,X3,0,DE,round-trip,Economy,3,39,3,122.67
2024-W39,DUS,DE,CGN,DE,AB,0,AT,one-way,Economy,1,10,2,95.89
2024-W39,DUS,DE,CGN,DE,VY,0,PL,round-trip,Economy,5,15,3,75.64
2024-W39,DUS,DE,CGN,DE,LH,0,IT,round-trip,Economy,7,21,3,124.09
2024-W39,DUS,DE,CTA,IT,U2,1,ES,one-way,Economy,10,72,3,57.93
2024-W39,DUS,DE,CTA,IT,U2,0,DE,one-way,Economy,3,28,3,79.66
2024-W39,DUS,DE,CTA,IT,LH,0,DE,round-trip,Economy,11,50,3,92.81
2024-W39,DUS,DE,CTA,IT,EW,1,CH,one-way,Economy,3,28,3,69.96
2024-W39,DUS,DE,CTA,IT,EW,0,PL,round-trip,Economy,14,103,2,76.38
2024-W39,DUS,DE,DBV,HR,U2,0,DE,one-way,Economy,4,36,1,60.28
2024-W39,DUS,DE,DBV,HR,DE,0,NL,round-trip,Economy,13,57,5,105.21
2024-W39,DUS,DE,DBV,HR,EW,0,CZ,round-trip,Economy,11,16,1,126.96
2024-W39,DUS,DE,DLM,TR,VY,0,DE,one-way,Economy,14,18,3,103.24
2024-W39,DUS,DE,DLM,TR,W6,0,HU,round-trip,Economy,6,32,4,108.36
2024-W39,DUS,DE,DLM,TR,LH,0,AT,one-way,Economy,14,9,0,196.26
2024-W39,DUS,DE,DLM,TR,EW,0,FR,one-way,Economy,6,29,1,116.56
2024-W39,DUS,DE,DLM,TR,EW,0,CH,one-way,Economy,5,14,2,154.83
2024-W39,DUS,DE,DLM,TR,TO,0,DE,one-way,Economy,13,58,0,92.75
2024-W39,DUS,DE,DLM,TR,EW,0,IE,round-trip,Economy,1,56,2,132.45
2024-W39,DUS,DE,DLM,TR,LH,0,FR,round-trip,Economy,6,51,1,142.04
2024-W39,DUS,DE,DLM,TR,EW,0,IT,round-trip,Economy,2,17,3,135.08
2024-W39,DUS,DE,DUB,IE,AB,0,AT,round-trip,Economy,23,26,4,68.17
2024-W39,DUS,DE,DUB,IE,VY,0,AT,one-way,Economy,7,25,3,74.33
2024-W39,DUS,DE,DUB,IE,VY,0,DE,round-trip,Business,14,27,0,202.19
2024-W39,DUS,DE,EDI,GB,EW,0,DE,round-trip,Economy,17,11,7,115.77
2024-W39,DUS,DE,EDI,GB,DE,0,CH,round-trip,Premium Economy,2,33,0,118.21
2024-W39,DUS,DE,EDI,GB,LH,0,AT,round-trip,Economy,16,64,3,145.71
2024-W39,DUS,DE,FAO,PT,EW,1,DE,one-way,Economy,9,25,1,70.45
2024-W39,DUS,DE,FAO,PT,W6,0,DE,one-way,Economy,6,15,3,41.8
2024-W39,DUS,DE,FAO,PT,U2,1,IT,one-way,Economy,12,6,2,70.16
2024-W39,DUS,DE,FAO,PT,LH,0,DE,one-way,Economy,14,38,0,98.3
2024-W39,DUS,DE,FAO,PT,U2,0,DE,round-trip,Business,2,32,0,221.14
2024-W39,DUS,DE,FCO,IT,EW,1,ES,one-way,Premium Economy,16,52,3,97.14
2024-W39,DUS,DE,FCO,IT,EW,0,DE,round-trip,Economy,10,13,4,106.11
2024-W39,DUS,DE,FCO,IT,TO,0,DE,round-trip,Economy,8,33,2,85.37
2024-W39,DUS,DE,FCO,IT,AB,0,DE,round-trip,Economy,12,30,2,70.65
2024-W39,DUS,DE,FUE,ES,EW,0,DE,round-trip,Economy,3,26,6,123.88
2024-W39,DUS,DE,FUE,ES,AB,0,DE,one-way,Premium Economy,9,8,1,175.13
2024-W39,DUS,DE,FUE,ES,VY,0,FR,round-trip,Economy,26,15,1,162.09
2024-W39,DUS,DE,FUE,ES,EW,0,FR,round-trip,Economy,13,6,4,184.98
2024-W39,DUS,DE,FUE,ES,W6,0,DE,one-way,Economy,6,45,1,74.79
